station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
116A,-90.0,-90.0,90.0,90.5,0.0,2.5,135.403969654,78.8459684291,4.91512709893,36.0491373711,,0.0,0.0,0.0
