station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
L07A,75.0,75.0,90.0,7.0,1.5,0.2,106.702335303,96.3613824495,1.5813752966,10.8802444789,0.0,0.00195495987682,0.0,0.0
