station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
L24A,-90.0,-90.0,90.0,90.5,0.0,2.5,108.951453963,52.9415810533,5.67709286832,28.1446031331,,0.0,0.0,0.0
