station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
FACU,65.0,65.0,90.0,8.5,1.5,0.175,97.4862327969,85.9194508528,3.71608589453,13.4111581085,0.0,0.0143171075309,0.0,0.0
