station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
116A,-84.0,46.2227783203,90.0,90.5,2.9,2.5,132.315557832,84.4265658602,6.44370346179,70.4697342689,,0.0262971548499,310.22277832,0.0
