station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
DAN,-43.0,88.3909606934,90.0,10.0,1.1,0.25,26.8793365342,93.3288156526,3.64233155588,9.32455617656,,0.00948674991114,311.390960693,0.0
