station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
L24A,-64.0,48.7124938965,90.0,90.5,0.6,2.5,108.96074934,55.4511183209,6.20132460882,32.9383335377,,0.0282904521396,292.712493896,0.0
