station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
NE81,89.0,39.7546081543,90.0,90.5,2.8,2.5,123.455121248,114.517662961,10.5396990316,49.7220807503,,0.0441365061545,310.754608154,0.0
