station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
IRON,-19.0,81.47265625,90.0,7.5,2.45,0.575,100.166165802,99.0795503554,3.75004840555,50.6212993467,,0.0182960425294,280.47265625,0.0
