station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
RDM,-58.0,73.860748291,90.0,10.0,1.55,0.35,14.5741431464,96.9553204244,7.35498124311,21.4667886821,,0.0165442540711,311.860748291,0.0
