station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
RDM,75.0,75.0,90.0,7.0,1.6,0.225,14.2965411533,95.4720969366,3.51974803104,20.8253395411,0.0,0.0190802277122,0.0,0.0
