station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
synth,64.0,64.0,90.0,2.0,0.5,0.002,4.01587734306,90.0499949659,1.80565926228,1.35514943203,,0.010031440346,0.0,0.0
