station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
synth,52.0,52.0,90.0,6.0,1.68,0.32,34.5120129713,89.9931543836,1.11266271212,0.00225765106267,,0.00618064301896,0.0,0.0
