station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
ST04,-48.0,54.07,90.0,2.0,0.044,0.001,165.368196618,90.4445356686,6.43068411336,3.92320658371,0.968573031947,0.0331501895887,282.07,163.9
