station,phi_from_Q,phi_from_N,phi_from_U,phi_err,dt,dt_err,src_pol_from_N,src_pol_from_U,src_pol_from_N_err,src_pol_from_U_err,Q_w,lambda2/lambda1 ratio,ray_back_azi,ray_inc
ST04,-90.0,12.07,90.0,0.0,0.044,0.0,143.313113325,89.981022241,85.9505236697,4.2774887131,,0.477502909276,282.07,163.9
